bizid,Aid_Section,중위소득,homeless_Whether,school_year _system,1인가구 여부,신혼부부,농업인,소상공인,차상위계층,기초생활 및 생계급여
R2023040609418,-,-,-,-,-,-,-,-,-,-
R2023040609419,-,000~120,1,-,-,-,-,-,-,-
R2023040609420,-,-,-,-,-,-,-,-,-,-
R2023040609421,-,-,-,-,-,-,-,-,-,-
R2023040609422,-,-,-,2,-,-,-,-,-,-
R2023040609423,-,-,-,-,-,-,-,-,1,-
R2023040609424,-,-,-,-,-,-,-,-,-,-
R2023040609425,-,-,-,-,-,-,-,-,-,-
R2023040609426,-,-,-,-,-,-,-,-,-,-
R2023040609427,-,-,-,-,-,-,-,-,-,-
R2023040609428,-,-,-,-,-,-,-,-,-,-
R2023040609429,-,-,-,-,-,-,-,-,-,-
R2023040609430,-,-,-,-,-,-,-,-,-,-
R2023040609431,-,-,-,-,-,-,-,-,-,-
R2023040609432,-,-,-,-,-,-,-,-,-,-
R2023040609433,-,-,-,-,-,-,-,-,-,-
R2023040609434,-,-,-,-,-,-,-,-,-,-
R2023040609435,-,-,-,-,-,-,-,-,-,-
R2023040609436,-,-,-,-,-,-,-,-,-,-
R2023040609437,-,-,-,-,-,-,-,-,-,-
R2023040609438,-,-,-,-,-,-,-,-,-,-
R2023040609439,-,-,-,-,-,-,1,-,-,-
R2023040609440,-,-,-,-,-,-,-,-,-,-
R2023040609441,-,-,-,-,-,-,-,-,-,-
R2023040609442,-,-,-,-,-,-,-,-,-,-
R2023040609443,-,-,-,-,-,-,-,-,-,-
R2023040609444,-,-,-,-,-,-,-,-,-,-
R2023040609445,-,-,-,-,-,-,-,-,-,-
R2023040609446,-,-,-,-,-,-,1,-,-,-
R2023040609447,-,-,-,-,-,-,-,-,-,-
R2023040609448,-,-,-,-,-,-,-,-,-,-
R2023040609449,-,-,-,-,-,-,1,-,-,-
R2023040609450,-,-,-,-,-,-,-,-,-,-
R2023040609451,-,-,-,-,-,-,-,-,-,-
R2023040609452,-,-,-,-,-,-,-,-,-,-
R2023040609453,-,-,-,-,-,-,-,-,-,-
R2023040609454,-,-,-,-,-,-,-,-,-,-
R2023040609455,-,-,-,-,-,-,-,1,-,-
R2023040609456,-,-,-,-,-,-,-,-,-,-
R2023040609457,-,-,-,-,-,-,-,-,-,-
R2023040609458,-,-,-,-,-,-,-,-,-,-
R2023040609459,-,-,-,-,-,-,-,-,-,-
R2023040609460,-,-,-,-,-,-,-,-,-,-
R2023040609461,-,-,-,-,-,-,-,-,-,-
R2023040609462,-,-,-,-,-,-,-,-,-,-
R2023040609463,-,-,-,-,-,-,-,-,-,-
R2023040609464,-,-,-,-,-,-,-,-,-,-
R2023040609465,-,-,-,-,-,-,-,-,-,-
R2023040609466,-,-,-,-,-,-,-,-,-,-
R2023040609467,-,-,-,-,-,-,-,-,-,-
R2023040609468,-,-,1,-,-,-,-,-,-,-
R2023040609469,-,-,-,-,-,-,-,-,-,-
R2023040609470,-,-,-,-,-,-,-,-,-,-
R2023040609471,-,-,-,-,-,-,-,-,-,-
R2023040609472,-,-,-,-,-,-,-,-,-,-
R2023040609473,-,-,-,-,-,-,-,-,-,-
R2023040609474,-,-,-,-,-,-,-,-,-,-
R2023040609475,-,-,-,-,-,-,-,-,-,-
R2023040609476,-,-,-,-,-,-,-,-,-,-
R2023040609477,-,-,-,-,-,-,-,-,-,-
R2023040609478,-,-,-,-,-,-,-,-,-,-
R2023040609479,-,-,-,-,-,-,-,-,-,-
R2023040609480,-,-,-,-,-,-,-,-,-,-
R2023040609481,-,-,-,-,-,1,-,-,-,-
R2023040609482,-,-,-,-,-,-,-,-,-,-
R2023040609483,-,-,-,-,-,-,-,-,-,-
R2023040609484,-,-,-,-,-,-,-,-,-,-
R2023040609485,-,-,-,-,-,-,-,-,-,-
R2023040609486,-,-,-,-,-,-,-,-,-,-
R2023040609487,-,-,-,-,-,-,-,-,-,-
R2023040609488,-,-,-,-,-,-,-,-,-,-
R2023040609489,-,-,-,-,-,-,-,-,-,-
R2023040609490,-,-,-,-,-,-,-,-,-,-
R2023040609491,-,-,-,-,-,-,-,-,-,-
R2023040609492,-,-,-,-,-,-,-,-,-,-
R2023040609493,-,-,-,-,-,-,-,-,-,-
R2023040609494,-,-,-,-,-,-,-,-,-,-
R2023040609495,-,-,-,-,-,-,-,-,-,-
R2023040609496,-,-,1,-,-,1,-,-,-,-
R2023040609497,-,-,-,-,-,-,-,-,-,-
R2023040609498,-,-,-,-,-,-,-,-,-,-
R2023040609499,-,-,-,-,-,-,-,-,-,-
R2023040609500,-,-,-,-,-,-,-,-,-,-
R2023040609501,-,-,1,-,-,1,-,-,-,-
R2023040609502,-,-,-,-,-,-,-,-,-,-
R2023040609503,-,-,-,-,-,-,-,-,-,-
R2023040609504,-,-,-,-,-,-,-,-,-,-
R2023040609505,-,-,-,-,-,-,-,-,-,-
R2023040609506,-,-,-,-,-,-,-,-,-,-
R2023040609507,-,-,-,-,-,-,-,-,-,-
R2023040609508,-,-,1,-,-,-,-,-,-,-
R2023040609509,-,-,1,-,-,-,-,-,-,-
R2023040609510,-,-,-,-,-,-,-,-,-,-
R2023040609511,-,-,-,-,-,-,-,-,-,-
R2023040609512,-,-,-,-,-,-,-,-,-,-
R2023040609513,-,-,-,-,-,-,-,-,-,-
R2023040609514,-,-,-,-,-,-,-,-,-,-
R2023040609515,-,-,-,-,-,-,-,-,-,-
R2023040609516,-,-,-,-,-,-,-,-,-,-
R2023040609517,-,-,-,-,-,-,-,-,-,-
R2023040609518,-,-,-,-,-,-,-,-,-,-
R2023040609519,-,-,-,-,-,-,-,-,-,-
R2023040609520,-,-,-,-,-,-,-,-,-,-
R2023040609521,-,-,-,-,-,-,-,-,-,-
R2023040609522,-,-,-,-,-,-,-,-,-,-
R2023040609523,-,-,-,-,-,-,-,-,-,-
R2023040609524,-,-,-,-,-,-,-,-,-,-
R2023040609525,-,-,-,-,-,-,-,-,-,-
R2023040609526,-,-,-,-,-,-,-,-,-,-
R2023040609527,-,-,-,-,-,-,-,-,-,-
R2023040609528,-,-,-,-,-,-,-,-,-,-
R2023040609529,-,-,-,-,-,-,-,-,-,-
R2023040609530,-,-,1,-,-,-,-,-,-,-
R2023040609531,-,-,-,-,-,-,-,-,-,-
R2023040609532,-,-,-,-,-,-,-,-,-,-
R2023040609533,-,-,-,-,-,-,-,-,-,-
R2023040609534,-,-,-,-,-,-,-,-,-,-
R2023040609535,-,-,-,-,-,-,-,-,-,-
R2023040609536,-,-,-,-,-,-,-,-,-,-
R2023040609537,-,-,-,-,-,-,-,-,-,-
R2023040609538,-,-,-,-,-,-,-,-,-,-
R2023040609539,-,-,-,-,-,-,-,-,-,-
R2023040609540,-,-,-,-,-,-,-,-,-,-
R2023040609541,-,-,-,-,-,-,-,-,-,-
R2023040609542,-,000~120,1,-,-,-,-,-,-,-
R2023040609543,-,-,-,-,-,-,-,-,-,-
R2023040609544,-,-,-,-,-,-,-,-,-,-
R2023040609545,-,-,-,-,-,-,-,-,-,-
R2023040609546,-,-,-,-,-,-,-,-,-,-
R2023040609547,-,-,-,-,-,-,-,-,-,-
R2023040609548,-,-,-,-,-,-,-,-,-,-
R2023040609549,-,-,-,-,-,-,-,-,-,-
R2023040609550,-,-,-,-,-,-,-,1,-,-
R2023040609551,-,-,-,-,-,-,-,-,-,-
R2023040609552,-,-,-,-,-,-,-,-,-,-
R2023040609553,-,-,-,-,-,-,-,-,-,-
R2023040609554,-,-,-,-,-,-,-,-,-,-
R2023040609555,-,-,1,-,-,-,-,-,-,-
R2023040609556,-,-,-,-,-,-,-,-,-,-
R2023040609557,-,-,-,-,-,-,-,-,-,-
R2023040609558,-,-,-,-,-,-,-,-,-,-
R2023040609559,-,-,1,-,-,1,-,-,-,-
R2023040609560,-,-,-,-,-,-,-,-,-,-
R2023040609561,-,-,-,-,-,-,-,-,-,-
R2023040609562,-,-,-,-,-,-,-,-,-,-
R2023040609563,-,-,-,-,-,-,-,-,-,-
R2023040609564,-,-,-,-,-,-,-,-,-,-
R2023040609565,-,-,-,-,-,-,-,-,-,-
R2023040609566,-,-,-,-,-,-,-,-,-,-
R2023040609567,-,-,-,-,-,-,-,-,-,-
R2023040609568,-,-,-,-,-,-,-,-,-,-
R2023040609569,-,-,-,-,-,-,-,-,-,-
R2023040609570,-,-,-,-,-,-,-,-,-,-
R2023040609571,-,-,-,-,-,-,-,-,-,-
R2023040609572,-,-,-,-,-,-,-,-,-,-
R2023040609573,-,-,-,-,-,-,-,-,-,-
R2023040609574,-,-,-,-,-,-,-,-,-,-
R2023040609575,-,-,-,-,-,-,-,-,-,-
R2023040609576,-,-,-,-,-,-,-,-,-,-
R2023040609577,-,-,-,-,-,-,-,-,-,-
R2023040609578,-,-,-,-,-,-,-,-,-,-
R2023040609579,-,-,-,-,-,-,-,-,-,-
R2023040609580,-,-,-,-,-,-,-,-,-,-
R2023040609581,-,-,-,-,-,-,-,-,-,-
R2023040609582,-,-,-,-,-,-,-,-,-,-
R2023040609583,-,-,-,-,-,-,-,-,-,-
R2023040609584,-,-,-,-,-,-,-,-,-,-
R2023040609585,-,-,-,-,-,-,-,-,-,-
R2023040609586,-,000~180,-,-,-,-,-,-,-,-
R2023040609587,-,-,-,-,-,-,-,-,-,-
R2023040609588,-,-,-,-,-,-,-,-,-,-
R2023040609589,-,-,-,-,-,-,-,-,-,-
R2023040609590,-,-,-,-,-,-,-,-,-,-
R2023040609591,-,-,-,-,-,-,-,-,-,-
R2023040609592,-,-,-,-,-,-,1,1,-,-
R2023040609593,-,-,-,-,-,-,-,-,-,-
R2023040609594,-,-,-,-,-,-,-,-,-,-
R2023040609595,-,-,-,-,-,-,-,-,-,-
R2023040609596,-,-,-,-,-,-,-,-,-,-
R2023040609597,-,-,-,-,-,-,-,-,-,-
R2023040609598,-,-,-,-,-,-,-,-,-,-
R2023040609599,-,-,-,-,-,-,-,-,-,-
R2023040609600,-,-,-,-,-,-,-,-,-,-
R2023040609601,-,-,-,-,-,-,-,-,-,-
R2023040609602,-,-,-,-,-,-,-,-,-,-
R2023040609603,-,-,-,-,-,-,-,-,-,-
R2023040609604,-,-,-,-,-,-,-,-,-,-
R2023040609605,-,-,-,-,-,-,-,-,-,-
R2023040609606,-,-,-,-,-,-,-,-,-,-
R2023040609607,-,-,-,-,-,-,-,-,-,-
R2023040609608,-,-,-,-,-,-,-,-,-,-
R2023040609609,-,-,-,-,-,-,-,-,-,-
R2023040609610,-,-,-,-,-,-,1,-,-,-
R2023040609611,-,-,-,-,-,-,-,-,-,-
R2023040609612,-,-,-,-,-,-,-,-,-,-
R2023040609613,-,-,-,-,-,-,-,-,-,-
R2023040609614,-,-,-,-,-,-,-,-,-,-
R2023040609615,-,-,-,-,-,-,-,-,-,-
R2023040609616,-,-,-,-,-,-,1,-,-,-
R2023040609617,-,-,-,-,-,-,-,-,-,-
R2023040609618,-,-,-,-,-,-,-,-,-,-
R2023040609619,-,-,-,-,-,-,-,-,-,-
R2023040609620,-,-,-,-,-,-,-,-,-,-
R2023040609621,-,-,-,-,-,-,-,-,-,-
R2023040609622,-,-,-,-,-,-,-,-,-,-
R2023040609623,-,-,-,-,-,-,-,-,-,-
R2023040609624,-,-,-,4,-,-,-,-,-,-
R2023040609625,-,-,-,-,-,-,-,-,-,-
R2023040609626,-,-,-,-,-,-,-,-,-,-
R2023040609627,-,-,-,-,-,-,-,-,-,-
R2023040609628,-,-,-,-,-,-,-,-,-,-
R2023040609629,-,-,-,-,-,-,-,-,-,-
R2023040609630,-,-,-,-,-,-,-,-,-,-
R2023040609631,-,-,-,-,-,-,-,-,-,-
R2023040609632,-,-,-,-,-,-,-,-,-,-
R2023040609633,-,-,-,-,-,-,-,-,-,-
R2023040609634,-,-,-,-,-,-,-,-,-,-
R2023040609635,-,-,-,-,-,-,-,-,-,-
R2023040609636,-,-,-,-,-,-,-,-,-,-
R2023040609637,-,-,-,-,-,-,-,-,-,-
R2023040609638,-,-,-,-,-,-,-,-,-,-
R2023040609639,-,-,-,-,-,-,1,-,-,-
R2023040609640,-,-,-,-,-,-,-,-,-,-
R2023040609641,-,-,1,-,-,1,-,-,-,-
R2023040609642,-,-,-,-,-,-,-,-,-,-
R2023040609643,-,-,-,2,-,-,-,-,-,-
R2023040609644,-,-,-,-,-,-,-,-,-,-
R2023040609645,-,-,-,-,-,-,-,-,-,-
R2023040609646,-,-,-,-,-,-,-,-,-,-
R2023040609647,-,-,-,-,-,-,-,-,-,-
R2023040609648,-,-,-,-,-,-,-,-,-,-
R2023040609649,-,-,-,-,-,1,-,-,-,-
R2023040609650,-,-,-,-,-,-,-,-,-,-
R2023040609651,-,-,-,-,-,-,-,-,-,-
R2023040609652,-,-,-,-,-,-,-,-,-,-
R2023040609653,-,-,-,-,-,-,-,-,-,-
R2023040609654,-,-,-,-,-,-,-,-,-,-
R2023040609655,-,-,-,-,-,-,-,-,-,-
R2023040609656,-,-,-,-,-,-,-,-,-,-
R2023040609657,-,-,-,-,-,-,-,-,1,1
R2023040609658,-,-,-,-,-,-,-,-,-,-
R2023040609659,-,-,-,-,-,-,-,-,-,-
R2023040609660,-,-,1,-,-,1,-,-,-,-
R2023040609661,-,-,-,-,-,-,1,-,-,-
R2023040609662,-,-,-,-,-,-,-,-,-,-
R2023040609663,-,-,-,-,-,-,-,-,-,-
R2023040609664,-,-,-,-,-,-,-,-,-,-
R2023040609665,-,-,-,-,-,-,-,-,-,-
R2023040609666,-,-,-,-,-,-,-,-,-,-
R2023040609667,-,-,-,-,-,-,-,-,-,-
R2023040609668,-,-,-,-,-,-,-,-,-,-
R2023040609669,-,-,-,-,-,-,-,-,-,-
R2023040609670,-,-,-,-,-,-,-,-,-,-
R2023040609671,-,-,-,-,-,-,-,-,-,-
R2023040609672,-,-,-,-,-,-,-,-,-,-
R2023040609673,-,-,-,-,-,-,-,-,-,-
R2023040609674,-,-,-,-,-,-,-,-,-,-
R2023040609675,-,-,-,-,-,-,-,-,-,-
R2023040609676,-,-,-,-,-,-,-,-,-,-
R2023040609677,-,-,-,-,-,-,-,-,-,-
R2023040609678,-,-,-,-,-,-,-,-,-,-
R2023040609679,-,-,-,-,-,-,-,-,-,-
R2023040609680,-,-,-,-,-,-,1,-,-,-
R2023040609681,-,-,-,-,-,-,-,-,-,-
R2023040609682,-,-,-,-,-,-,-,-,-,-
R2023040609683,-,-,-,-,-,-,-,-,-,-
R2023040609684,-,-,-,-,-,-,-,-,-,-
R2023040609685,-,-,-,-,-,-,-,-,-,-
R2023040609686,-,-,-,-,-,-,-,-,-,-
R2023040609687,-,-,-,-,-,-,-,-,-,-
R2023040609688,-,-,-,-,-,-,-,-,-,-
R2023040609689,-,-,-,-,-,-,-,-,-,-
R2023040609690,-,-,-,-,-,-,-,-,-,-
R2023040609691,-,-,-,-,-,-,-,-,-,-
R2023040609692,-,-,-,-,-,-,-,-,-,-
R2023040609693,-,-,-,-,-,-,-,-,-,-
R2023040609694,-,-,-,-,-,-,-,-,-,-
R2023040609695,-,-,-,-,-,-,-,-,-,-
R2023040609696,-,-,-,-,-,-,-,-,-,-
R2023040609697,-,-,-,-,-,-,-,-,-,-
R2023040609698,-,-,-,-,-,-,-,-,-,-
R2023040609699,-,-,-,-,-,-,-,-,-,-
R2023040609700,-,-,-,-,-,-,-,-,-,-
R2023040609701,-,-,-,-,-,-,-,-,-,-
R2023040609702,-,-,-,-,-,-,-,-,-,-
R2023040609703,-,-,-,-,-,-,-,-,-,-
R2023040609704,-,-,-,-,-,-,-,-,-,-
R2023040609705,-,-,-,-,-,-,-,-,-,-
R2023040609706,-,-,-,-,-,-,-,-,-,-
R2023040609707,-,-,-,-,-,-,-,-,-,-
R2023040609708,-,-,-,-,-,-,-,-,-,-
R2023040609709,-,-,-,-,-,-,-,1,-,-
R2023040609710,-,-,1,-,-,1,-,-,-,-
R2023040609711,-,-,-,-,-,-,-,-,-,-
R2023040609712,-,-,-,-,-,-,-,-,-,-
R2023040609713,-,-,-,4,-,-,-,-,-,-
R2023040609714,-,-,-,-,-,-,-,-,-,-
R2023040609715,-,-,-,-,-,-,-,-,-,-
R2023040609716,-,-,-,-,-,-,-,-,-,-
R2023040609717,-,-,-,-,-,-,-,-,-,-
R2023040609718,-,-,-,-,-,-,-,-,-,-
R2023040609719,-,-,-,-,-,1,-,-,-,-
R2023040609720,-,-,-,-,-,-,-,-,-,-
R2023040609721,-,-,-,-,-,-,-,-,-,-
R2023040609722,-,-,-,-,-,-,-,-,-,-
R2023040609723,-,-,-,-,-,-,-,-,-,-
R2023040609724,-,-,-,-,-,-,-,-,-,-
R2023040609725,-,-,-,-,-,-,-,-,-,-
R2023040609726,-,-,-,-,-,-,-,-,-,-
R2023040609727,-,-,-,-,-,-,-,-,-,-
R2023040609728,-,-,1,-,-,1,-,-,-,-
R2023040609729,-,-,-,-,-,-,-,-,-,-
R2023040609730,-,-,-,-,-,-,-,-,-,-
R2023040609731,-,-,-,-,-,-,-,-,-,-
R2023040609732,-,-,-,-,-,-,-,-,-,-
R2023040609733,-,-,-,-,-,-,-,-,-,-
R2023040609734,-,-,-,-,-,-,-,-,-,-
R2023040609735,-,-,-,-,-,-,-,-,-,-
R2023040609736,-,-,-,-,-,-,-,-,-,-
R2023040609737,-,-,-,-,-,-,-,-,-,-
R2023040609738,-,-,-,-,-,-,-,-,-,-
R2023040609739,-,-,-,-,-,-,-,-,-,-
R2023040609740,-,-,-,-,-,-,-,-,-,-
R2023040609741,-,-,-,-,-,-,-,-,-,-
R2023040609742,-,-,-,-,-,-,-,-,-,-
R2023040609743,-,-,-,-,-,-,-,1,-,-
R2023040609744,-,-,-,-,-,-,-,-,-,-
R2023040609745,-,-,-,-,-,-,-,-,-,-
R2023040609746,-,-,-,-,-,-,-,-,-,-
R2023040609747,-,-,-,-,-,-,-,-,-,-
R2023040609748,-,-,-,-,-,-,-,-,-,-
R2023040609749,-,-,-,-,-,-,-,-,-,-
R2023040609750,-,-,-,-,-,-,-,-,-,-
R2023040609751,-,-,-,-,-,-,-,-,-,-
R2023040609752,-,-,-,-,-,-,-,-,-,-
R2023040609753,-,-,-,-,-,-,-,-,-,-
R2023040609754,-,-,-,-,-,-,-,-,-,-
R2023040609755,-,-,-,-,-,-,-,-,-,-
R2023040609756,-,-,-,-,-,-,-,-,-,-
R2023040609757,-,-,-,-,-,-,-,-,-,-
R2023040609758,-,-,-,-,-,-,-,-,-,-
R2023040609759,-,-,-,-,-,-,-,-,-,-
R2023040609760,-,-,1,-,-,1,-,-,-,-
R2023040609761,-,-,-,-,-,-,-,-,1,1
R2023040609762,-,-,-,-,-,-,-,-,-,-
R2023040609763,-,-,-,-,-,-,-,-,-,-
R2023040609764,-,-,-,-,-,-,-,-,-,-
R2023040609765,-,-,-,-,-,-,-,-,-,-
R2023040609766,-,-,-,-,-,-,1,-,-,-
R2023040609767,-,-,-,-,-,-,-,-,-,-
R2023040609768,-,-,1,-,-,1,-,-,-,-
R2023040609769,-,-,-,-,-,-,-,-,-,-
R2023040609770,-,-,-,-,-,-,-,-,-,-
R2023040609771,-,-,-,-,-,-,-,-,-,-
R2023040609772,-,-,-,-,-,-,-,-,-,-
R2023040609773,-,-,-,-,-,-,-,-,-,-
R2023040609774,-,-,-,-,-,-,-,-,-,-
R2023040609775,-,-,-,-,-,-,-,-,-,-
R2023040609776,-,-,-,-,-,-,1,-,-,-
R2023040609777,-,-,-,-,-,-,-,-,-,-
R2023040609778,-,-,-,-,-,-,-,-,-,-
R2023040609779,-,-,1,-,-,1,-,-,-,-
R2023040609780,-,-,1,-,-,-,-,-,-,-
R2023040609781,-,-,-,-,-,-,-,-,-,-
R2023040609782,-,-,-,-,-,-,-,-,-,-
R2023040609783,-,-,-,-,-,-,-,-,-,-
R2023040609784,-,-,-,-,-,-,-,-,-,-
R2023040609785,-,-,-,-,-,-,-,-,-,-
R2023040609786,-,-,-,-,-,-,-,-,-,-
R2023040609787,-,-,-,-,-,-,-,-,-,-
R2023040609788,-,-,-,-,-,-,-,-,-,-
R2023040609789,-,-,-,-,-,-,-,-,-,-
R2023040609790,-,-,-,-,-,-,-,-,-,-
R2023040609791,-,-,-,-,-,-,-,1,-,-
R2023040609792,-,-,-,-,-,-,-,-,-,-
R2023040609793,-,-,-,-,-,-,-,-,-,-
R2023040609794,-,-,-,-,-,-,-,-,-,-
R2023040609795,-,-,1,-,-,-,-,-,-,-
R2023040609796,-,-,-,-,-,-,-,-,-,-
R2023040609797,-,-,-,-,-,-,-,-,-,-
R2023040609798,-,-,-,-,-,-,-,-,-,-
R2023040609799,-,-,-,-,-,-,-,-,-,-
R2023040609800,-,-,-,-,-,-,-,-,-,-
R2023040609801,-,-,-,-,-,1,-,-,-,-
R2023040609802,-,-,-,-,-,-,-,-,-,-
R2023040609803,-,-,-,-,-,-,-,-,-,-
R2023040609804,-,-,-,-,-,-,-,-,-,-
R2023040609805,-,-,-,-,-,-,-,-,-,-
R2023040609806,-,-,-,-,-,-,-,-,-,-
R2023040609807,-,-,-,-,-,-,-,-,-,-
R2023040609808,-,-,-,-,-,-,-,-,-,-
R2023040609809,-,-,-,-,-,-,-,-,-,-
R2023040609810,-,-,-,-,-,-,-,-,-,-
R2023040609811,-,-,-,-,-,-,-,-,-,-
R2023040609812,-,-,1,-,-,-,-,-,-,-
R2023040609813,-,-,-,-,-,-,-,-,-,-
R2023040609814,-,-,-,-,-,-,-,-,-,-
R2023040609815,-,-,-,-,-,-,-,-,-,-
R2023040609816,-,-,-,-,-,-,-,-,-,-
R2023040609817,-,-,-,-,-,-,-,-,-,-
R2023040609818,-,-,-,-,-,-,-,-,-,-
R2023040609819,-,-,-,-,-,-,-,-,-,-
R2023040609820,-,-,-,-,-,-,-,-,-,-
R2023040609821,-,-,-,-,-,-,-,-,-,-
R2023040609822,-,-,-,-,-,-,-,-,-,-
R2023040609823,-,-,-,-,-,-,-,-,-,-
R2023040609824,-,-,-,-,-,-,-,-,-,-
R2023040609825,-,-,-,-,-,-,-,-,-,-
R2023040609826,-,-,-,-,-,-,-,-,-,-
R2023040609827,-,-,1,-,-,1,-,-,-,-
R2023040609828,-,-,-,-,-,-,-,-,-,-
R2023040609829,-,-,-,-,-,-,-,-,-,-
R2023040609830,-,-,-,-,-,-,-,-,-,-
R2023040609831,-,-,-,-,-,-,-,-,-,-
R2023040609832,-,-,-,-,-,-,-,-,-,-
R2023040609833,-,-,-,-,-,-,-,-,-,-
R2023040609834,-,-,-,-,-,-,-,-,-,-
R2023040609835,-,-,-,-,-,-,-,-,-,-
R2023040609836,-,-,-,-,-,-,-,-,-,-
R2023040609837,-,-,-,-,-,-,-,-,-,-
R2023040609838,-,-,-,-,-,-,-,-,-,-
R2023040609839,-,-,-,-,-,-,-,-,-,-
R2023040609840,-,-,-,-,-,-,-,-,-,-
R2023040609841,-,-,-,-,-,-,-,-,-,-
R2023040609842,-,-,-,-,-,-,-,-,-,-
R2023040609843,-,-,-,-,-,-,-,-,-,-
R2023040609844,-,-,-,-,-,-,-,-,-,-
R2023040609845,-,-,-,-,-,-,-,-,-,-
R2023040609846,-,-,-,-,-,-,-,-,-,-
R2023040609847,-,-,-,-,-,-,-,-,-,-
R2023040609848,-,-,-,-,-,-,-,-,-,-
R2023040609849,-,-,-,-,-,-,-,-,-,-
R2023040609850,-,-,-,-,-,-,-,-,-,-
R2023040609851,-,-,-,-,-,-,-,-,-,-
R2023040609852,-,-,-,-,-,-,-,-,-,-
R2023040609853,-,-,-,-,-,-,-,-,-,-
R2023040609854,-,-,-,-,-,-,-,-,-,-
R2023040609855,-,-,-,-,-,-,-,-,-,-
R2023040609856,-,-,-,-,-,-,-,-,-,-
R2023040609857,-,-,-,-,-,-,-,-,-,-
R2023040609858,-,-,-,-,-,-,-,-,-,-
R2023040609859,-,-,-,-,-,-,-,-,-,-
R2023040609860,-,-,-,-,-,-,-,-,-,-
R2023040609861,-,-,-,-,-,-,-,-,-,-
R2023040609862,-,-,-,-,-,-,-,-,-,-
R2023040609863,-,000~100,-,-,-,-,-,-,-,-
R2023040609864,-,-,-,-,-,-,-,-,-,-
R2023040609865,-,-,-,-,-,-,-,-,-,-
R2023040609866,-,-,-,-,-,-,-,-,-,-
R2023040609867,-,-,-,-,-,-,-,1,-,-
R2023040609868,-,-,-,-,-,-,-,-,-,-
R2023040609869,-,-,-,-,-,-,-,-,-,-
R2023040609870,-,-,-,-,-,-,-,-,-,-
R2023040609871,-,-,-,-,-,-,-,-,-,-
R2023040609872,-,-,-,-,-,-,-,-,-,-
R2023040609873,-,-,-,-,-,-,-,-,-,-
R2023040609874,-,-,-,-,-,-,-,-,-,-
R2023040609875,-,-,-,-,-,-,-,-,-,-
R2023040609876,-,-,-,-,-,-,-,-,-,-
R2023040609877,-,-,-,-,-,-,-,-,-,-
R2023040609878,-,-,-,-,-,-,-,-,-,-
R2023040609879,-,-,-,-,-,-,-,-,-,-
R2023040609880,-,-,-,-,-,-,1,-,-,-
R2023040609881,-,-,-,-,-,-,-,-,-,-
R2023040609882,-,-,-,-,-,-,-,-,-,-
R2023040609883,-,-,-,-,-,-,-,-,-,-
R2023040609884,-,-,1,-,-,-,-,-,-,-
R2023040609885,-,-,-,-,-,-,-,-,-,-
R2023040609886,-,-,-,-,-,-,-,-,-,-
R2023040609887,-,-,-,-,-,-,-,-,-,-
R2023040609888,-,-,-,-,-,-,-,-,-,-
R2023040609889,-,-,-,-,-,-,-,-,-,-
R2023040609890,-,-,-,-,-,-,-,-,-,-
R2023040609891,-,-,-,-,-,-,-,-,-,-
R2023040609892,-,-,-,-,-,-,-,-,-,-
R2023040609893,-,-,-,-,-,-,-,-,-,-
R2023040609894,-,-,-,-,-,-,-,-,-,-
R2023040609895,-,-,-,-,-,-,-,-,-,-
R2023040609896,-,000~060,-,-,-,-,-,-,-,-
R2023040609897,-,-,-,-,-,-,-,-,-,-
R2023040609898,-,000~150,-,-,1,-,-,-,-,-
R2023040609899,-,-,1,-,-,-,-,-,-,-
R2023040609900,-,-,-,-,-,-,-,-,1,-
R2023040609901,-,-,-,-,-,-,-,-,-,-
R2023040609902,-,-,-,-,-,-,-,-,-,-
R2023040609903,-,-,-,-,-,-,-,-,-,-
R2023040609904,-,-,-,-,-,-,-,-,-,-
R2023040609905,-,-,-,-,-,-,-,-,-,-
R2023040609906,-,-,-,-,-,-,-,-,-,-
R2023040609907,-,-,-,-,-,-,-,-,-,-
R2023040609908,-,-,-,-,-,-,-,-,-,-
R2023040609909,-,-,-,-,-,-,-,-,-,-
R2023040609910,-,-,-,-,-,-,-,-,-,-
R2023040609911,-,-,-,-,-,-,-,-,-,-
R2023040609912,-,-,-,-,-,-,-,-,-,-
R2023040609913,-,-,-,-,-,-,1,-,-,-
R2023040609914,-,-,-,-,-,-,-,-,-,-
R2023040609915,-,-,1,-,-,-,-,-,-,-
R2023040609916,-,-,-,-,-,-,-,-,-,-
R2023040609917,-,-,-,-,-,-,-,-,-,-
R2023040609918,-,-,-,-,-,-,-,-,-,-
R2023040609919,-,-,-,-,-,-,-,-,-,-
R2023040609920,-,-,-,-,-,-,-,-,-,-
R2023040609921,-,-,-,-,-,-,-,-,-,-
R2023040609922,-,-,-,-,-,-,-,-,-,-
R2023040609923,-,-,-,-,-,-,-,-,-,-
R2023040609924,-,-,-,-,-,-,-,-,-,-
R2023040609925,-,-,-,-,-,-,-,-,-,-
R2023040609926,-,-,-,-,-,-,-,-,-,-
R2023040609927,-,-,-,-,-,-,-,-,-,-
R2023040609928,-,-,-,-,-,-,-,-,-,-
R2023040609929,-,-,-,-,-,-,-,-,-,-
R2023040609930,-,-,-,-,-,-,-,-,-,-
R2023040609931,-,-,-,-,-,-,-,-,-,-
R2023040609932,-,-,-,-,-,-,-,-,-,-
